Start Date,End Date,Day of the Week,Unit Name,Meal Period ID,Meal Period,Begin Time,End Time,Course,Item Name,Vegan,Vegetarian,Gluten Free,Portion Unit,KCal,Fat,NA,PRO,Carbs
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,6:30 PM,Steak Escape,Fried Chicken,FALSE,FALSE,FALSE,Regular Size,,,,,
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,6:30 PM,Steak Escape,Grilled Chicken,FALSE,FALSE,FALSE,Regular Size,,,,,
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,6:30 PM,Steak Escape,Steak,FALSE,FALSE,FALSE,Regular Size,,,,,
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,6:30 PM,Steak Escape,Turkey,FALSE,FALSE,FALSE,Regular Size,,,,,
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,6:30 PM,Steak Escape,Loaded Fries,FALSE,FALSE,FALSE,Regular Size,910,,,,
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,6:30 PM,Steak Escape,Regular Fries,FALSE,FALSE,FALSE,Regular Size,700,,,,
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,3:00 PM,Wild Greens,Cheese Tortellini,FALSE,TRUE,FALSE,6 oz,380,9 Gram,840 MG,18 Gram,56 Gram
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,3:00 PM,Wild Greens,Gemelli,FALSE,TRUE,FALSE,6 oz,270,2 Gram,550 MG,10 Gram,52 Gram
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,3:00 PM,Wild Greens,Alfredo Sauce,FALSE,TRUE,FALSE,4 flz,270,25 Gram,680 MG,6 Gram,8 Gram
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,3:00 PM,Wild Greens,Garlic Breadstick,FALSE,TRUE,FALSE,Breadstick,180,3 Gram,0 MG,9 Gram,54 Gram
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,3:00 PM,Wild Greens,Marinara Sauce,TRUE,FALSE,TRUE,4 flz,60,1 Gram,400 MG,3 Gram,11 Gram
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,3:00 PM,Wild Greens,Meat Sauce,FALSE,FALSE,TRUE,4 flz,100,6 Gram,320 MG,6 Gram,7 Gram
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,3:00 PM,Wild Greens,Peas and Carrots,FALSE,TRUE,TRUE,1/2 cup,60,2 Gram,90 MG,3 Gram,9 Gram
3/27/2017,4/2/2017,Friday,Falcon's Nest,7,All Day,11:00 AM,3:00 PM,Wild Greens,Steamed Fresh Broccoli,TRUE,FALSE,TRUE,1/2 cup,30,1 Gram,30 MG,3 Gram,4 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Signature 325 Burger,FALSE,FALSE,FALSE,Burger,700,39 Gram,1690 MG,40 Gram,46 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Herb Chicken Grill,FALSE,FALSE,FALSE,Sandwich,470,14 Gram,1300 MG,35 Gram,48 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Black Bean Burger,FALSE,FALSE,FALSE,Burger,420,9 Gram,1500 MG,24 Gram,66 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Vegan Burger,FALSE,FALSE,FALSE,Burger,390,9 Gram,720 MG,14 Gram,62 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Curly Fries,FALSE,FALSE,FALSE,4 oz,200,11 Gram,410 MG,3 Gram,23 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Onion Rings,FALSE,FALSE,FALSE,4 oz,370,17 Gram,890 MG,6 Gram,53 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Sliced Bacon,FALSE,FALSE,FALSE,2 slice,50,5 Gram,230 MG,3 Gram,0 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Sauteed Mushrooms,FALSE,FALSE,FALSE,2 Tbsp,30,3 Gram,50 MG,1 Gram,1 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Burger Bar 325,Onion Ring,FALSE,FALSE,FALSE,4 oz,370,17 Gram,890 MG,6 Gram,53 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Beef Bowl,FALSE,FALSE,FALSE,Bowl,1400,129 Gram,870 MG,20 Gram,43 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Chicken Bowl,FALSE,FALSE,FALSE,Bowl,1380,127 Gram,1000 MG,20 Gram,44 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Pork Bowl,FALSE,FALSE,FALSE,Bowl,1420,132 Gram,1020 MG,20 Gram,43 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Vegetarian Bowl,FALSE,FALSE,FALSE,Bowl,1350,125 Gram,910 MG,12 Gram,49 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Beef Burrito,FALSE,FALSE,FALSE,Burrito,1130,78 Gram,1500 MG,27 Gram,81 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Chicken Burrito,FALSE,FALSE,FALSE,Burrito,1120,76 Gram,1630 MG,27 Gram,81 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Pork Burrito,FALSE,FALSE,FALSE,Burrito,1160,81 Gram,1650 MG,26 Gram,80 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Vegetarian Burrito,FALSE,FALSE,FALSE,Burrito,1090,75 Gram,1530 MG,18 Gram,86 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Beef Nachos,FALSE,FALSE,FALSE,Nachos,400,20 Gram,1030 MG,16 Gram,38 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Chicken Nachos,FALSE,FALSE,FALSE,Nachos,370,17 Gram,1150 MG,15 Gram,38 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Pork Nachos,FALSE,FALSE,FALSE,Nachos,410,22 Gram,1170 MG,15 Gram,37 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Vegetarian Nachos,FALSE,FALSE,FALSE,Nachos,340,14 Gram,970 MG,8 Gram,46 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Beef Tacos,FALSE,FALSE,FALSE,2 Tacos,350,15 Gram,860 MG,20 Gram,34 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Chicken Tacos,FALSE,FALSE,FALSE,2 Tacos,330,12 Gram,990 MG,20 Gram,35 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Pork Tacos,FALSE,FALSE,FALSE,2 Tacos,380,18 Gram,1010 MG,20 Gram,34 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Vegetarian Tacos,FALSE,FALSE,FALSE,2 Tacos,310,11 Gram,890 MG,12 Gram,39 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Beef Quesadilla,FALSE,FALSE,FALSE,Quesadilla,440,21 Gram,1050 MG,25 Gram,36 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Chicken Quesadilla,FALSE,FALSE,FALSE,Quesadilla,420,19 Gram,1180 MG,25 Gram,37 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Fried Chips,FALSE,FALSE,FALSE,2 oz,160,6 Gram,70 MG,3 Gram,24 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Pork Quesadilla,FALSE,FALSE,FALSE,Quesadilla,470,24 Gram,1200 MG,24 Gram,36 Gram
3/27/2017,4/2/2017,Friday,Kreischer Sundial,6,Late Night,5:00 PM,12:00 AM,Smokin Jalapeno,Vegetarian Quesadilla,FALSE,FALSE,FALSE,Quesadilla,390,18 Gram,1080 MG,16 Gram,41 Gram
3/27/2017,4/2/2017,Friday,Outtakes @ the Nest,7,All Day,11:30 AM,9:00 PM,Fresh Food To go,Carved Deli Sandwich,FALSE,FALSE,FALSE,Sandwich,,,,,
3/27/2017,4/2/2017,Friday,Outtakes @ the Nest,7,All Day,11:30 AM,9:00 PM,Fresh Food To go,Chef's Choice Salad,FALSE,FALSE,FALSE,1 cup,,,,,
3/27/2017,4/2/2017,Friday,Outtakes @ the Nest,7,All Day,11:30 AM,9:00 PM,Fresh Food To go,Cranberry Orange Arugula Salad with Blue Cheese,FALSE,FALSE,FALSE,1 cup,,,,,
3/27/2017,4/2/2017,Friday,Outtakes @ the Nest,7,All Day,11:30 AM,9:00 PM,Fresh Food To go,Red Skin Potato Salad,FALSE,FALSE,FALSE,1 cup,270,13 Gram,490 MG,12 Gram,26 Gram
3/27/2017,4/2/2017,Friday,Outtakes @ the Nest,7,All Day,11:30 AM,9:00 PM,Homemade Soup,Chefs Choice Soup,FALSE,FALSE,FALSE,Soup Cup,,,,,
3/27/2017,4/2/2017,Friday,Outtakes @ the Nest,7,All Day,11:30 AM,9:00 PM,Homemade Soup,New England Clam Chowder,FALSE,FALSE,FALSE,Soup Cup,180,9 Gram,770 MG,9 Gram,16 Gram
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Bakers Crust,Double Chocolate Chip Muffin,FALSE,FALSE,FALSE,muffin,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Bakers Crust,Applesauce Oatmeal Muffin,FALSE,FALSE,FALSE,muffin,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Bakers Crust,Peach Muffin,FALSE,FALSE,FALSE,muffin,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Bakers Crust,Assorted Danishes,FALSE,FALSE,FALSE,danish,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Bakers Crust,Peanut Butter Chip Granola Bar,FALSE,FALSE,FALSE,1/40 Cut,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Bakers Crust,Banana Vanilla Smoothie,FALSE,FALSE,FALSE,smoothie,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Fresh Market,Vanilla Yogurt,FALSE,TRUE,TRUE,1/2 cup,100,1g,50mg,3g,19g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Fresh Market,Cut Fruits and Berries,TRUE,FALSE,TRUE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,Fresh Market,Granola,FALSE,TRUE,FALSE,2 Tbsp,80,3g,30mg,1g,12g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Biscuits and Creole Sausage Gravy,FALSE,FALSE,FALSE,1/2c gravy/biscuit,470,32g,1300mg,14g,31g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Biscuits,FALSE,TRUE,FALSE,Biscuit,190,5g,600mg,5g,30g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Breakfast Pizza,FALSE,FALSE,FALSE,Slice,270,11g,750mg,15g,27g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Bacon,FALSE,FALSE,TRUE,3 Slice,120,9g,470mg,8g,0g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Grits,TRUE,FALSE,TRUE,1 cup,130,1g,170mg,3g,30g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Oatmeal,TRUE,FALSE,FALSE,1/2 cup,90,2g,10mg,3g,16g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Granola,FALSE,TRUE,FALSE,2 Tbsp,80,3g,30mg,1g,12g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Peaches,TRUE,FALSE,TRUE,1/2 cup,30,0g,10mg,0g,7g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Blueberries,TRUE,FALSE,TRUE,1/2 cup,50,1g,0mg,1g,11g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Scrambled Eggs,FALSE,TRUE,TRUE,1/2 cup,150,10g,350mg,11g,1g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Egg and Cheese Biscuit,FALSE,TRUE,FALSE,Biscuit,320,20g,700mg,11g,26g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Sausage Links,FALSE,FALSE,TRUE,2 Links,160,13g,370mg,10g,2g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Turkey Sausage Patty,FALSE,FALSE,TRUE,patty,60,3g,230mg,7g,0g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,Shredded Hash Browns,FALSE,TRUE,TRUE,1/2 cup,140,7g,510mg,2g,19g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,1,Breakfast,9:00 AM,11:00 AM,The Kitchen,French Toast Sticks Bar,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Oreo Mousse,FALSE,FALSE,FALSE,Blue Scoop,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Bread Pudding,FALSE,FALSE,FALSE,8 Inch Pan,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Assorted Cookies,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Peanut Butter Deluxe Brownie,FALSE,FALSE,FALSE,bar,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Berry Beet Smoothie with Basil,FALSE,FALSE,FALSE,smoothie,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Orzo Tomato Feta Salad,FALSE,TRUE,FALSE,1/2 cup,300,14g,360mg,9g,34g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Full Salad Bar,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Cream of Mushroom Soup,FALSE,TRUE,FALSE,6 flz,130,7g,180mg,5g,12g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Manhattan Clam Chowder Soup,FALSE,FALSE,TRUE,6 flz,70,1g,800mg,6g,10g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Chef's Soup of the Day,FALSE,FALSE,FALSE,6 flz,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Olive Oil Drizzled Focaccia Bread,FALSE,FALSE,FALSE,Slice,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Cheese Pizza,FALSE,TRUE,FALSE,Slice,240,10g,490mg,11g,26g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Pepperoni Pizza,FALSE,FALSE,FALSE,Slice,260,12g,570mg,12g,26g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Mac and Cheese Pizza,FALSE,TRUE,FALSE,Slice,240,10g,460mg,10g,28g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Chefs Choice,FALSE,FALSE,FALSE,Slice,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Herbed Cheese Bread,FALSE,TRUE,FALSE,Slice,260,15g,440mg,9g,25g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,My Chef,Breakfast Bar,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,Shoots,Chef's Feature,TRUE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Taco Chicken Burger with Guacamole,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Baked Fish with Crumb Topping,FALSE,FALSE,FALSE,Serving,150,5g,340mg,20g,5g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,French Fries,FALSE,TRUE,FALSE,4 oz,410,21g,220mg,5g,51g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Spinach Lasagna,FALSE,TRUE,FALSE,7 oz,310,15g,560mg,17g,29g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Garlic Breadstick,FALSE,TRUE,FALSE,Breadstick,180,3g,0mg,9g,54g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Caesar Salad,FALSE,FALSE,TRUE,Salad,330,23g,1090mg,14g,16g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Roasted Carrots,TRUE,FALSE,TRUE,1/2 cup,50,2g,210mg,1g,8g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Chicken Provencal,FALSE,FALSE,FALSE,4 oz,410,26g,680mg,22g,20g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Garlic Parsley Fettuccine,FALSE,TRUE,FALSE,1 cup,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Steamed Green Beans,TRUE,FALSE,TRUE,1/2 cup,40,1g,130mg,2g,6g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Roasted Garlic Broccolini and Mushroom,TRUE,FALSE,TRUE,1/2 cup,90,5g,420mg,4g,8g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Assorted Cookies,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Peanut Butter Deluxe Brownie,FALSE,FALSE,FALSE,bar,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Oreo Mousse,FALSE,FALSE,FALSE,Blue Scoop,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Bread Pudding,FALSE,FALSE,FALSE,8 Inch Pan,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Berry Beet Smoothie with Basil,FALSE,FALSE,FALSE,smoothie,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Orzo Tomato Feta Salad,FALSE,TRUE,FALSE,1/2 cup,300,14g,360mg,9g,34g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Full Salad Bar,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Cream of Mushroom Soup,FALSE,TRUE,FALSE,6 flz,130,7g,180mg,5g,12g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Manhattan Clam Chowder Soup,FALSE,FALSE,TRUE,6 flz,70,1g,800mg,6g,10g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Chef's Soup of the Day,FALSE,FALSE,FALSE,6 flz,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Olive Oil Drizzled Focaccia Bread,FALSE,FALSE,FALSE,Slice,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Cheese Pizza,FALSE,TRUE,FALSE,Slice,240,10g,490mg,11g,26g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Pepperoni Pizza,FALSE,FALSE,FALSE,Slice,260,12g,570mg,12g,26g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,The Works,FALSE,FALSE,FALSE,Slice,220,9g,530mg,10g,27g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Chefs Choice,FALSE,FALSE,FALSE,Slice,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Herbed Cheese Bread,FALSE,TRUE,FALSE,Slice,260,15g,440mg,9g,25g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,Shoots,Chef's Feature,TRUE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Beer Battered Fish,FALSE,FALSE,FALSE,4 oz,230,12g,320mg,20g,7g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,French Fries,FALSE,TRUE,FALSE,4 oz,410,21g,220mg,5g,51g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Pinto Bean and Spinach Enchilada Verde,FALSE,TRUE,FALSE,1/ea,160,7g,100mg,6g,19g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Cilantro Rice,TRUE,FALSE,TRUE,1/2 cup,130,0g,560mg,3g,27g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Pinto Beans,TRUE,FALSE,TRUE,1/2 cup,70,1g,100mg,4g,12g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Corn with Pimento,TRUE,FALSE,TRUE,1/2 cup,120,3g,30mg,3g,22g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Braised Chicken Mole,FALSE,FALSE,TRUE,4 oz,170,12g,450mg,12g,6g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Crisp Chili Spiced Potato Wedges,TRUE,FALSE,TRUE,4 oz,100,3g,430mg,2g,18g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Grilled Zucchini,TRUE,FALSE,TRUE,1/2 cup,50,4g,160mg,1g,3g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Nacho Chips,FALSE,TRUE,FALSE,2 oz,150,5g,500mg,3g,24g
3/27/2017,4/2/2017,Friday,The Oaks Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Salsa,TRUE,FALSE,TRUE,2 Tbsp,10,0g,160mg,0g,2g
3/27/2017,4/2/2017,Saturday,Black Swamp Pub & Bistro,6,Late Night,8:00 PM,9:00 PM,Pub Fare,Classic Buttermilk Wings,FALSE,FALSE,FALSE,6 Wings/Celery/Blue,1040,82 Gram,1030 MG,66 Gram,9 Gram
3/27/2017,4/2/2017,Saturday,Black Swamp Pub & Bistro,6,Late Night,8:00 PM,9:00 PM,Pub Fare,Pub Chips,FALSE,FALSE,FALSE,4 oz/2 oz,660,61 Gram,1170 MG,2 Gram,28 Gram
